,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus
4478,58204.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4479,58217.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4480,58230.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4481,58243.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4482,58256.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4483,58269.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4484,58282.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4485,58295.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4486,58308.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4487,58321.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4488,58334.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4489,58347.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4490,58360.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4491,58373.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4492,58386.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.9,0.0,0.225,0.0,0.225,0.0,0.225
4493,58399.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
